"Index" "MMM" "AXP" "AAPL" "BA" "CAT" "CVX" "CSCO" "KO" "DIS" "DD" "XOM" "GE" "HD" "IBM" "INTC" "JNJ" "JPM" "MCD" "MRK" "MSFT" "NKE" "PFE" "PG" "TRV" "UTX" "UNH" "VZ" "WMT"
2011-06-30 82.541847 47.779215 43.677806 64.397322 90.682693 83.833832 13.290847 28.546847 35.898302 43.695588 69.285243 15.638755 32.131755 149.468151 18.414478 56.188853 34.895967 70.702875 29.000656 22.323938 20.970557 16.91951 53.324597 50.937511 77.56088 47.279576 28.577925 46.065813
2011-07-29 75.832332 46.245105 50.809751 61.383462 84.50484 84.795753 13.648999 28.852297 35.512099 41.569418 67.931553 14.851012 30.98736 158.442341 18.555745 54.727541 34.690144 72.514052 28.04739 23.525996 21.010177 15.810707 52.002382 48.101833 72.592282 45.492154 27.442874 45.693055
2011-08-31 72.698999 45.940129 50.074568 58.633975 77.841283 81.218596 13.392599 29.887431 31.319062 39.383052 63.435265 13.524288 29.831729 150.434051 16.890902 56.075851 32.211664 76.322176 27.200953 22.983259 20.194474 15.762737 53.854474 44.027179 65.498256 43.558072 28.127194 46.442717
2011-09-30 62.895408 41.494909 49.61784 53.065236 63.162638 76.082859 13.247306 28.856874 27.732909 32.611159 62.244033 12.741498 29.37594 153.024264 17.906203 54.27767 25.831079 74.13575 27.195184 21.505763 20.000342 14.683098 53.431622 42.879992 62.066766 42.421353 28.617107 45.316359
2011-10-31 69.229627 46.975813 52.670486 57.695621 81.248235 86.32147 15.899744 29.181494 32.073073 39.21987 66.923261 13.988858 31.994483 161.564999 20.591295 54.874223 30.072782 78.381967 28.692166 23.009179 22.53576 15.995275 54.557844 51.345115 68.788609 44.141389 29.157599 49.52493
2011-11-30 71.501024 44.581552 49.732346 60.622919 84.189891 85.156962 15.994129 28.924524 32.965011 39.272651 69.347974 13.319135 35.32559 165.175332 21.087434 55.667318 26.793845 81.242466 29.731737 22.268376 22.495999 16.835744 55.05235 49.49722 67.982603 44.858835 29.748951 51.428392
2011-12-30 72.109809 43.774182 52.699113 64.735636 77.928118 88.12197 15.513619 30.10336 35.061277 37.676065 73.07228 15.138929 37.865573 161.555537 20.528714 56.407027 28.766399 85.333512 31.729819 22.59918 22.625124 18.15274 56.876912 52.455233 64.867471 46.773739 31.633393 52.505334
2012-01-31 76.503624 46.704098 59.397753 65.468161 94.277337 85.405429 16.916905 29.053592 36.370233 41.881499 72.192926 15.815151 39.982225 169.216862 22.365717 56.69087 32.502568 84.244837 32.209554 25.707003 24.414097 17.951416 54.177139 51.683964 69.53573 47.798184 30.079995 53.911101
2012-02-29 77.810609 49.265651 70.582982 66.537041 98.674984 91.067408 17.114914 30.056034 39.259283 42.18673 74.980511 16.244972 42.846462 173.518512 22.936959 56.471414 34.193052 85.033553 32.125388 27.812794 25.336757 17.909036 58.113233 51.391415 74.859275 51.452959 30.439422 51.907887
2012-03-30 79.240691 53.895078 78.014206 66.022149 92.030987 89.473392 18.208271 32.074687 40.932872 43.887477 75.179884 17.114782 45.593397 184.032111 23.995064 57.235008 40.066169 84.02288 32.679212 28.268453 25.544051 19.197335 57.760872 52.862132 74.029191 54.556594 30.535268 54.130432
2012-04-30 79.373929 56.278068 75.988215 68.179388 89.166639 88.930925 17.421743 33.075801 40.306445 44.352068 74.841815 16.696933 46.934645 182.647357 24.23399 56.488765 37.697181 83.466152 33.39407 28.05815 26.352019 19.409226 55.155429 57.433992 72.868856 51.974091 32.678134 52.104962
2012-05-31 75.496368 52.1841 75.174961 62.159179 76.022005 82.784197 14.111958 32.386723 42.737359 40.371705 68.62813 16.279083 44.978161 170.853166 22.209352 54.699314 29.075421 77.118999 31.981375 25.746145 25.567552 18.719928 53.985414 55.799911 66.567346 51.622351 33.697807 58.611792
2012-06-29 80.138303 54.408675 75.990821 66.34718 73.67072 88.838704 14.837864 34.11761 45.345919 42.304127 74.685352 17.973118 48.305489 173.226872 22.905543 59.194066 31.338303 76.419803 35.918438 26.980972 20.74616 19.687167 53.084068 57.43996 67.842821 54.349462 35.96375 62.084689
2012-07-31 81.59618 54.124647 79.472862 65.998924 73.530178 92.274363 13.848093 35.256464 45.944297 41.576333 75.802533 17.895499 47.567095 173.58115 22.089023 60.648512 31.838387 77.136267 38.000416 25.993109 22.062589 20.57737 56.420649 56.36926 66.863761 47.465197 36.941708 66.278878
2012-08-31 83.349087 54.677992 86.933529 64.139936 74.508138 95.203029 16.565619 32.63841 46.252838 41.971484 76.69047 17.861001 51.999189 173.317157 21.528212 59.617019 32.846603 77.8564 37.036856 27.36392 23.094568 20.611924 58.737271 58.249732 72.219903 50.447448 35.141269 64.998924
2012-09-28 83.187069 53.327456 87.176596 62.52296 75.128093 98.937808 16.582984 33.325929 48.880094 42.410181 80.336117 19.735446 55.316141 184.524724 19.646769 60.925537 35.800498 79.822604 39.169959 26.422787 22.513409 21.467154 60.634276 61.857803 70.808971 51.687207 37.293612 66.07329
2012-10-31 78.848596 52.676998 77.796388 63.277551 74.50128 93.573301 15.000252 32.666967 45.925598 37.559204 80.090147 18.301563 56.241591 173.032513 18.753734 62.614226 37.134022 75.516101 39.630273 25.339595 21.676063 21.484432 61.026429 64.286443 70.691396 52.237567 36.935004 67.165553
2012-11-30 82.406738 52.611117 76.833691 67.137261 74.879013 90.484716 16.662024 33.545738 46.430481 36.761483 77.913159 18.362394 59.891251 169.805307 17.142508 62.195711 36.599465 76.404879 38.475148 23.829113 23.123033 21.808176 61.546444 64.177695 72.962 50.735737 36.504757 64.479647
2012-12-31 84.128266 54.098155 69.86158 68.11341 79.171288 92.58224 17.314054 32.068383 47.266894 38.329426 76.507649 18.407195 56.927522 171.12751 18.062265 62.525728 39.174256 77.431919 35.897999 23.909676 24.585573 21.860473 59.836573 65.491008 74.69247 50.797492 35.801471 61.42544
2013-01-31 91.104981 55.54317 59.795275 66.76669 86.928501 98.583735 18.124686 32.944183 51.149633 40.434222 79.530827 19.538462 61.594013 181.419286 18.430168 65.932978 42.20629 83.64684 37.92351 24.572094 25.752911 23.98588 66.781252 71.545871 79.756363 51.705925 36.503445 62.973899
2013-02-28 94.812834 58.697637 58.283291 69.951786 81.609776 101.076854 18.380213 34.253457 51.823653 41.186807 79.665287 20.529415 63.048267 180.173315 18.486586 68.429372 43.883776 84.861406 37.467551 25.091432 26.048929 24.065013 67.68754 73.33315 82.963752 50.057631 38.947609 63.721125
2013-03-28 96.91877 63.71267 58.449664 78.093116 76.838824 102.517726 18.415457 36.034017 53.921661 42.27022 80.163471 20.441004 64.579536 191.360695 19.336545 73.302412 42.574081 88.215158 39.130089 25.822515 28.225253 25.375092 68.469436 77.206914 85.602464 53.786957 41.140664 67.801848
2013-04-30 95.460113 64.801507 58.465506 83.150753 75.287288 105.270056 18.582086 37.718102 59.655585 46.870414 79.167097 19.707179 67.883476 181.707423 21.204683 76.629032 44.239404 90.383147 41.608917 29.87505 30.42071 25.559733 68.712921 78.325723 83.641753 56.344213 45.598825 70.420414
2013-05-31 101.102115 71.716442 59.776258 90.536393 76.292072 106.762627 21.424471 35.633047 59.883424 48.363442 81.040498 20.617828 72.797745 187.498513 21.699359 76.253921 49.276253 86.123795 41.343329 31.72056 29.591533 24.141501 68.703975 76.775897 87.436948 58.882665 41.005955 68.217632
2013-06-28 100.258605 70.816555 52.705132 93.663388 73.348865 102.926997 21.619885 35.987003 59.949877 45.511396 80.933002 20.666638 72.05177 172.256707 21.654673 77.775739 47.651464 88.290937 41.499674 31.393356 30.56096 24.833032 68.909833 73.739399 85.631086 61.833384 42.579204 67.898604
2013-07-31 107.666833 70.091904 60.148417 96.095487 74.236252 109.493663 22.890065 35.960088 61.373864 50.01052 83.978629 21.71824 73.502662 175.799 20.859268 84.696384 50.672125 87.470457 43.036366 28.939329 30.196224 26.125988 72.410812 77.088679 97.267844 68.792939 42.276197 71.043328
2013-08-30 104.713016 68.324648 65.186858 95.449063 73.904958 105.610094 20.850621 34.255392 57.747443 49.454607 78.615129 20.622078 69.280187 165.110064 19.836027 78.863691 45.944059 84.832722 42.250153 30.571127 30.248472 25.214305 70.237583 73.720949 92.692336 67.744755 40.481938 66.926169
2013-09-30 110.08788 71.754651 63.786035 107.922105 74.674988 106.548421 20.957961 34.233403 61.221969 51.149098 77.604928 21.454441 70.916358 167.74609 20.684338 79.119237 46.998781 86.495931 42.919419 30.461288 34.976902 25.679085 68.163547 78.702186 99.841037 67.876661 39.875304 67.824872
2013-10-31 116.025116 77.957681 69.933845 119.862423 75.161913 105.19793 20.327239 35.76071 65.1142 53.455 80.833958 23.475056 72.823668 162.338152 22.083147 84.522233 47.20764 86.774629 40.647691 32.410885 36.479215 27.430948 73.385909 80.122675 98.387221 64.701312 43.64539 70.383437
2013-11-29 123.69106 81.769792 74.8329 123.756109 76.279963 108.274357 19.14689 36.575461 66.965388 54.003868 84.889236 23.942043 75.422842 163.637979 21.716005 86.996326 52.410189 88.266881 44.920703 35.165195 38.106719 28.580072 76.539459 84.244857 103.222858 70.597038 42.876347 74.290063
2013-12-31 129.935375 86.46822 75.499047 125.821021 81.879236 110.458593 20.210106 37.594734 73.423846 57.16245 91.899766 25.37605 77.362444 170.823565 23.647126 84.174867 53.564275 87.958664 45.52827 34.501177 37.984604 27.589272 73.985722 84.539953 105.960324 71.646373 42.461582 72.582584
2014-01-31 118.762325 81.235513 67.368046 115.468831 85.227742 98.715011 19.892336 34.418611 69.781484 53.678329 83.690544 22.750628 72.204323 160.905822 22.35364 81.307467 51.038181 85.366045 48.184466 34.897743 35.187924 27.382105 70.159312 75.893608 106.165162 68.772902 41.944726 68.883813
2014-02-28 125.641488 87.216864 71.242442 119.513024 88.004833 102.892855 19.792466 34.764436 77.662051 59.027333 88.042016 23.259899 77.071186 169.562323 22.769112 85.271177 52.384202 86.98924 51.841283 35.596135 37.936481 29.163524 72.027298 78.283955 109.530583 73.520781 41.560394 68.902257
2014-03-31 126.50876 86.022505 72.663933 116.333303 90.182948 106.086791 20.355371 35.461824 76.95088 59.452621 89.33151 23.643455 74.77414 176.265339 23.734683 90.926919 55.970519 89.622228 52.044244 38.086285 35.785293 29.172605 73.80371 79.93417 109.362103 78.293615 41.551657 70.952814
2014-04-30 129.707375 83.749525 79.886464 119.605733 96.218685 111.983965 21.161163 37.415619 76.249314 59.647551 93.65725 24.556682 75.133226 179.909867 24.543926 93.759415 51.93507 92.684906 53.685238 37.53808 35.344395 28.409687 76.193208 85.08152 110.756746 71.656947 41.272509 73.997759
2014-05-30 133.74947 87.648192 86.17427 126.084663 93.324823 110.483486 22.543826 37.525691 80.7374 61.818698 92.562124 24.465361 75.813594 169.803517 25.339145 94.571312 51.554696 93.478074 53.043508 38.308184 37.38065 27.150959 74.568736 87.777298 109.32501 76.040011 44.125284 71.709676
2014-06-30 134.396874 90.876331 88.558015 118.608149 99.203834 117.465749 22.75443 39.147961 82.400004 58.36699 92.700236 24.197587 76.950796 166.957497 28.659575 97.516766 53.456569 92.842167 53.434118 39.019329 37.69171 27.196777 72.538143 88.874366 108.600687 78.431301 43.215577 70.121735
2014-07-31 132.191949 84.527918 91.1024 112.315569 92.55533 116.287045 23.278738 36.310751 82.534549 57.359122 91.098148 23.157127 76.846243 176.53634 31.432783 93.294327 53.876968 87.146667 52.408851 40.385473 37.487574 26.530791 71.936049 84.613458 98.91176 77.759721 45.011078 68.729951
2014-08-29 135.915547 86.016765 98.16364 118.923162 100.198608 117.465977 23.0573 38.556491 86.37873 59.390798 92.214867 23.921358 88.869806 178.164066 32.603544 97.341178 55.539898 87.118069 55.521607 42.775053 38.293024 27.168638 77.322881 89.479017 102.148334 83.161164 44.475446 70.988
2014-09-30 133.72579 84.086069 96.487676 119.467126 90.975228 108.273778 23.400372 39.712437 85.561843 64.466548 87.19896 23.789108 87.63749 175.875634 32.510179 100.025021 56.27794 88.131282 55.15437 43.650704 43.484883 27.335034 77.90901 89.272722 99.896866 83.100504 44.627211 71.900033
2014-10-31 145.137044 86.658358 103.430958 117.150569 93.871337 108.845453 22.749587 38.986332 87.820297 62.121822 89.66519 23.965529 93.159013 152.314981 31.75391 101.141731 56.882832 87.127366 53.907628 44.206225 45.322755 27.686314 81.815939 95.791893 101.221258 91.540627 45.361508 71.711981
2014-11-28 151.91325 89.037972 114.392444 126.748805 93.121546 99.707364 25.696714 42.020966 88.906283 64.571729 84.550714 24.596934 94.954947 151.277248 35.007025 102.24438 56.581865 90.785945 56.196425 45.29989 48.403746 29.045009 84.778454 99.260542 104.705546 95.028435 45.668432 82.308472
2014-12-31 155.927209 89.635286 106.16865 122.616918 84.725796 102.738788 25.864059 39.574507 91.671355 66.868825 86.334363 23.685027 100.754775 149.663454 34.104831 98.768543 58.857933 87.869466 53.237075 44.011292 47.007776 29.045009 85.397203 101.119655 109.385335 97.765849 42.22908 81.198776
2015-01-30 154.010379 77.965941 112.689978 137.135108 74.632128 93.900943 24.684592 38.590297 88.527722 64.399901 81.637102 22.391582 100.226858 143.012362 31.050527 94.584315 51.474658 86.687875 56.50873 38.278929 45.101064 29.138252 79.584221 98.225065 109.176074 102.756176 41.751336 80.34784
2015-02-27 161.031429 78.835551 124.046482 143.184844 77.366556 98.661553 27.623902 40.586833 101.296895 70.843113 83.305368 24.583797 110.142044 152.122377 31.472013 97.500592 58.006012 93.551889 54.877591 41.843476 47.619726 32.283095 80.377321 102.638603 116.582866 109.893497 45.167439 79.355071
2015-03-31 157.498575 75.734992 120.154935 142.453966 74.688121 97.089334 25.967673 38.324537 102.085233 65.037348 79.974658 23.467642 109.608945 150.769675 29.597891 95.683926 57.343413 92.170841 54.319939 38.799448 49.193648 32.725201 77.365419 103.828487 112.078674 114.783009 44.418454 78.23374
2015-04-30 149.325265 75.085441 120.850199 136.056441 81.752885 102.712335 27.193897 38.33399 105.81282 66.611629 82.204542 25.614822 103.212439 160.905524 30.809444 94.352339 60.278235 91.328969 56.285589 46.414292 48.463071 31.916242 75.674913 97.087752 108.779432 108.09728 46.591804 74.238828
2015-05-29 152.854248 77.286142 126.329437 134.234493 80.284949 96.207367 27.646657 38.712035 107.418701 65.044555 80.825861 25.794543 107.496068 160.571 32.85317 95.94096 62.679455 91.531074 57.542468 45.006349 49.986768 32.95804 74.608933 97.097357 112.664378 116.646084 45.668097 71.089244
2015-06-30 148.261319 75.629111 121.626508 132.515005 79.814456 90.108008 25.901644 37.382865 111.087887 58.577654 78.92854 25.346191 107.785754 153.955086 29.001551 93.373337 64.566131 90.71051 54.209408 42.40355 53.10879 31.800951 74.466166 93.388407 106.664332 118.884426 43.054006 67.892289
2015-07-31 145.417155 74.013767 117.621747 137.721221 74.672949 82.644934 27.013752 39.14576 117.470455 53.782696 75.143387 24.89784 113.508206 153.320943 27.600096 96.008025 65.726632 95.280862 56.142396 44.852679 56.648722 34.200488 73.598215 102.528219 96.452707 118.29975 43.72929 68.897324
2015-08-31 137.527689 74.656014 109.835633 125.631091 72.593166 76.602064 24.599433 37.468627 99.732414 50.029845 72.04505 23.676796 112.95536 141.137507 27.43525 90.728058 61.477851 91.461547 51.276594 42.074103 54.942672 30.79731 67.812072 96.18059 88.6627 112.745309 43.000311 62.380887
2015-09-30 137.1697 72.135689 107.439432 125.890664 62.070764 74.60638 24.951126 38.562181 100.045668 46.82405 71.192843 24.273679 112.584922 138.350832 28.973314 90.119853 58.475893 94.840102 47.434617 42.789515 60.612377 30.023074 69.030717 96.765056 86.126988 113.536401 40.663845 62.486888
2015-10-30 152.108689 71.558922 116.400832 142.349232 70.09144 85.956236 27.643626 40.705592 111.342411 61.590141 79.226574 27.834846 120.529915 133.684105 32.549318 97.534106 62.066344 108.046296 52.495975 50.891101 64.58518 32.326659 73.949877 109.753916 95.243931 115.268657 44.382539 55.162705
2015-11-30 152.494527 69.976535 115.725211 140.695013 69.764945 87.427282 26.11053 41.279273 111.078106 65.792099 78.874079 28.816573 130.51234 134.302311 33.659545 98.457325 64.413756 110.746346 50.911298 52.898454 65.20131 31.575847 72.458873 111.387246 93.560687 110.306762 43.02872 56.704638
2015-12-31 146.709511 67.935068 102.969025 139.863127 65.261191 86.125255 26.024294 41.608578 103.524353 65.069111 75.290643 30.205421 129.494006 132.56838 33.349765 99.896649 63.785846 114.60733 51.167206 53.998276 61.762322 31.103702 76.88348 110.317175 93.580166 115.628933 43.7577 59.570179
2016-01-29 147.060118 52.48646 95.221398 116.202763 60.516665 82.784026 22.972838 41.569835 94.40144 51.547242 75.194056 28.217585 123.139255 120.209336 30.029309 101.569374 57.863361 120.07868 49.08448 53.618692 61.278103 29.378931 79.780296 104.628305 85.417352 113.191333 47.889811 64.487393
2016-02-29 153.880789 54.527056 95.098802 115.374373 65.825481 80.896406 25.280743 41.773232 94.105878 59.855812 78.118234 28.482578 121.533432 127.509557 28.8971 103.059715 54.751382 114.546999 48.638875 49.876686 60.863062 28.876233 78.413023 105.097486 94.81762 117.063973 48.618172 64.467953
2016-03-31 163.454819 60.236798 107.19638 123.92641 74.420718 92.491815 27.492083 45.281072 97.83977 62.264992 81.471027 31.072794 131.367831 147.380922 31.592468 105.988604 57.591064 122.845521 51.702793 54.140906 60.90109 28.847035 80.385797 114.714205 98.232698 127.219283 51.828717 67.050008
2016-04-29 164.190528 64.50122 92.197345 131.599812 76.304873 99.065131 26.788512 43.72908 101.731297 64.811843 86.159101 30.056256 131.820728 142.018967 29.570943 109.789309 61.916632 123.63725 53.588758 48.8866 58.394502 31.834902 78.887975 108.020662 102.423049 129.963034 49.334758 65.464073
2016-05-31 166.212046 64.826537 98.814618 124.159719 71.189738 98.956229 28.308703 43.53386 97.751106 64.698468 87.492562 29.547987 130.751657 151.053214 31.116747 111.17497 63.944594 119.307161 54.976357 52.318272 54.708934 34.074098 79.793826 112.188154 99.359125 131.927092 49.296021 69.7992
2016-06-30 172.926874 60.199023 94.599212 127.821022 74.429647 102.708729 27.957891 44.585726 96.371831 64.095103 92.131576 31.002891 126.367545 149.127461 32.308619 119.669216 60.878155 118.490556 56.755112 50.511809 54.848883 34.574897 83.368004 117.692568 101.305214 139.99353 54.080349 72.008158
2016-07-29 176.126303 63.864863 103.119078 131.551235 82.03585 100.406284 30.02197 42.913638 95.216189 68.417561 87.423764 30.668044 136.808284 157.812968 34.33776 123.546381 63.158866 115.841902 57.789531 55.950937 55.146974 36.224594 84.934247 114.904488 106.343306 141.976441 54.205669 71.958855
2016-08-31 178.098149 64.974525 105.55804 128.463491 81.232933 99.583063 30.916827 42.716921 93.737587 69.223677 86.375164 30.766529 133.411615 157.4516 35.620305 118.520988 66.644104 114.767537 61.858246 57.074429 57.273361 34.456351 86.64107 117.366302 105.777663 134.887539 51.192615 70.932328
2016-09-30 175.107315 63.448743 112.472544 130.736048 87.993257 101.899866 31.192167 41.965222 92.149825 66.6079 86.513935 29.39875 128.000345 157.42187 37.466329 117.319292 65.74564 114.469848 61.934746 57.213489 52.460725 33.535535 89.062378 113.893082 100.977265 139.444764 50.85022 71.607496
2016-10-31 164.246952 66.137924 112.960039 141.344569 83.459999 103.711729 30.418808 42.044553 91.981127 68.418059 82.588693 28.882633 121.365584 152.308258 34.607969 115.193979 68.878885 111.701376 58.272847 59.517921 49.999603 31.396865 86.800003 107.559609 101.573586 140.769491 47.591181 69.522413
2016-11-30 171.740005 71.734059 110.519997 150.559998 95.559998 111.559998 29.566129 40.349998 98.361952 73.610001 87.300003 30.530234 129.399994 162.220001 34.700001 111.300003 79.728847 119.269997 60.724035 60.259998 49.889998 32.139999 82.459999 112.699959 107.720001 158.320007 49.372143 69.929503
2016-12-30 178.570007 73.765397 115.82 155.679993 92.739998 117.699997 29.962723 41.459999 104.220001 73.400002 90.260002 31.6 134.080002 165.990005 36.27 115.209999 85.815173 121.720001 58.869999 62.139999 50.830002 32.48 84.080002 122.419998 109.620003 160.039993 52.81533 69.120003
